;;;;;;;;;;;;;;;;
Материальный отчёт;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Параметры:;;;Начало периода: 01.05.2024;;;;;;;;;;;;;
;;;Конец периода: 08.05.2024;;;;;;;;;;;;;
;;;СКЛАД: Отдел продаж (Лысенкова);;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Склад;;;;;;;;;Кол-во начальный остаток;Стоимость начальный остаток;Кол-во приход;Стоимость приход;Кол-во расход;Стоимость расход;Кол-во конечный остаток;Стоимость конечный остаток
№;Код;;;Номенклатура;;;Ед. измерения;Цена;;;;;;;;
Итого;;;;;;;;;23 092,900;282 125,38;;;;;23 092,900;282 125,38
Отдел продаж (Лысенкова);;;;;;;;;23 092,900;282 125,38;;;;;23 092,900;282 125,38
1;34069      ;;;Адаптер сетевой Gigabit Ethernet D-LINK ;;;шт;557,5;1,000;557,50;;;;;1,000;557,50
2;10641      ;;;Антистеплер;;;шт;36,44;2,000;72,88;;;;;2,000;72,88
3;02010      ;;;Аппарат телефонный;;;шт;;2,000;;;;;;2,000;
4;04890      ;;;Батарейка;;;шт;89,47;2,000;178,94;;;;;2,000;178,94
5;30735      ;;;Бейдж ;;;шт;21,19;50,000;1 059,50;;;;;50,000;1 059,50
6;11757      ;;;Бланк-заявка;;;шт;0,69;21 000,000;14 490,00;;;;;21 000,000;14 490,00
7;31182      ;;;Блок внутренний сплит-системы;;;шт;17 680,01;1,000;17 680,01;;;;;1,000;17 680,01
8;31183      ;;;Блок наружный сплит-системы;;;шт;29 716,67;1,000;29 716,67;;;;;1,000;29 716,67
9;43163      ;;;Блок питания Ethernet;;;шт;665,83;1,000;665,83;;;;;1,000;665,83
10;23373      ;;;Блок самокл 76*76;;;шт;26,83;30,000;804,90;;;;;30,000;804,90
11;17740      ;;;Бумага  писчая А-4;;;шт;246,87;150,000;37 030,50;;;;;150,000;37 030,50
12;02134      ;;;Ветрина из стекла;;;шт;;1,000;;;;;;1,000;
13;30914      ;;;Гофрошланг;;;м;16,19;25,000;404,75;;;;;25,000;404,75
14;23517      ;;;Доска-планшет;;;шт;83,95;2,000;167,90;;;;;2,000;167,90
15;16075      ;;;Жалюзи;;;шт;2 066,55;3,000;6 199,65;;;;;3,000;6 199,65
16;04612      ;;;Жалюзи;;;м2;611,85;15,900;9 728,42;;;;;15,900;9 728,42
17;02600      ;;;Жидкость  корректирующая;;;шт;22,21;2,000;44,42;;;;;2,000;44,42
18;02220      ;;;Калькулятор ;;;шт;564,64;1,000;564,64;;;;;1,000;564,64
19;02620      ;;;Калькулятор;;;шт;412,19;3,000;1 236,57;;;;;3,000;1 236,57
20;35066      ;;;Калькулятор Citizen;;;шт;881,08;3,000;2 643,24;;;;;3,000;2 643,24
21;02622      ;;;Карандаш;;;шт;10,32;36,000;371,52;;;;;36,000;371,52
22;02639      ;;;Клей  карандаш;;;шт;43,59;15,000;653,85;;;;;15,000;653,85
23;08207      ;;;Ключ;;;шт;111,85;2,000;223,70;;;;;2,000;223,70
24;02476      ;;;Ключ;;;шт;115,03;5,000;575,15;;;;;5,000;575,15
25;32686      ;;;Коммутатор Mikrotik;;;шт;6 858,21;1,000;6 858,21;;;;;1,000;6 858,21
26;04643      ;;;Корзина для  мусора;;;шт;60,44;2,000;120,88;;;;;2,000;120,88
27;02255      ;;;Кресло;;;шт;;4,000;;;;;;4,000;
28;04564      ;;;Линейка  ;;;шт;37;10,000;370,00;;;;;10,000;370,00
29;04648      ;;;Лоток  для  бумаг;;;шт;231,78;2,000;463,56;;;;;2,000;463,56
30;29768      ;;;Маркер перманентный;;;шт;34,11;36,000;1 227,96;;;;;36,000;1 227,96
31;07557      ;;;Метла синтетическая;;;шт;186,22;2,000;372,44;;;;;2,000;372,44
32;23743      ;;;Мышь беспроводная;;;шт;895,31;1,000;895,31;;;;;1,000;895,31
33;30268      ;;;Набор  текстовыделителей;;;шт;97,88;1,000;97,88;;;;;1,000;97,88
34;06345      ;;;Набор маркеров;;;шт;166,21;4,000;664,84;;;;;4,000;664,84
35;06199      ;;;Набор текстовыделителей;;;шт;155,54;4,000;622,16;;;;;4,000;622,16
36;32490      ;;;Ноутбук HP15-bw040ur Laptop;;;шт;22 416,67;1,000;22 416,67;;;;;1,000;22 416,67
37;02319      ;;;Подставка под монитор;;;шт;;2,000;;;;;;2,000;
38;01839      ;;;Провод  ПВС-3х1,5;;;м;65,43;25,000;1 635,75;;;;;25,000;1 635,75
39;42840      ;;;Пульт кондиционера;;;шт;750;1,000;750,00;;;;;1,000;750,00
40;19122      ;;;Ручка шариковая;;;шт;15,09;72,000;1 086,48;;;;;72,000;1 086,48
41;09781      ;;;Ручка-корректор ;;;шт;61,27;12,000;735,24;;;;;12,000;735,24
42;42922      ;;;Смартфон Redmi ;;;шт;9 165,83;10,000;91 658,30;;;;;10,000;91 658,30
43;02823      ;;;Совок  для  мусора;;;шт;100,86;1,000;100,86;;;;;1,000;100,86
44;33412      ;;;Средство дезинф, кожный антисептик  Катрил-НС;;;шт;208,33;1,000;208,33;;;;;1,000;208,33
45;02773      ;;;Степлер  N  24;;;шт;186,89;6,000;1 121,34;;;;;6,000;1 121,34
46;19865      ;;;Стиратель магнитный для магн.-марк.доски;;;шт;108,49;2,000;216,98;;;;;2,000;216,98
47;02362      ;;;Стол;;;шт;;1,000;;;;;;1,000;
48;02363      ;;;Стол 1тумбовый письменный;;;шт;;7,000;;;;;;7,000;
49;02366      ;;;Стол 2-х тумбовый;;;шт;;1,000;;;;;;1,000;
50;02372      ;;;Стол для компьютера;;;шт;;4,000;;;;;;4,000;
51;02375      ;;;Стол офисный;;;шт;3 660;1,000;3 660,00;;;;;1,000;3 660,00
52;02532      ;;;Стул п/м;;;шт;;4,000;;;;;;4,000;
53;21807      ;;;Телефон  Panasonic;;;шт;1 427,84;4,000;5 711,36;;;;;4,000;5 711,36
54;43162      ;;;Телефон Ericsson;;;шт;9 583,33;1,000;9 583,33;;;;;1,000;9 583,33
55;15606      ;;;Телефон TEXET;;;шт;540,84;1,000;540,84;;;;;1,000;540,84
56;02619      ;;;Тумба;;;шт;1 500;2,000;3 000,00;;;;;2,000;3 000,00
57;22200      ;;;Файл А4;;;шт;1,49;1 500,000;2 235,00;;;;;1 500,000;2 235,00
58;35026      ;;;Чайник электрический Hi ek-18s01;;;шт;490;1,000;490,00;;;;;1,000;490,00
59;02743      ;;;Шкаф для одежды;;;шт;;2,000;;;;;;2,000;
60;07763      ;;;Штрих;;;шт;26,39;8,000;211,12;;;;;8,000;211,12
61;02777      ;;;Эл.обогреватель;;;шт;;2,000;;;;;;2,000;
Итого;;;;;;;;;23 092,900;282 125,38;;;;;23 092,900;282 125,38
